"stfips","pcinc_baseline","asmrh_baseline","cases_baseline","treat_start_year","X","year","X_nfd","post","asmrs","pcinc","asmrh","cases","weight","copop","treat","time_til","state","treat_status","lead","lag","lag_inf"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,136,1967,1971,0,101.666145324707,19616.3615836266,2.29353904724121,0.0132624233708229,976404.25,1046188.89112866,1,-4,"CO",0,"4","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,137,1968,1971,0,103.625152587891,20315.9124841306,3.20457243919373,0.0136051255844868,976404.25,1069449.88560712,1,-3,"CO",0,"3","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,138,1969,1971,0,90.4825973510742,21358.9321825292,2.687908411026,0.0147550119000887,976404.25,1092849,1,-2,"CO",0,"2","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,139,1970,1971,0,97.6277160644531,22418.7002933056,3.14305520057678,0.0194499699201377,976404.25,1128108,1,-1,"CO",0,"1","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,140,1971,1971,1,106.932205200195,23388.9312233956,2.05645036697388,0.0243064658416717,976404.25,1163401,1,0,"CO",1,"lag","0","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,141,1972,1971,1,101.002410888672,24613.7220528418,2.9865620136261,0.0253089002268977,976404.25,1211853,1,1,"CO",1,"lag","1","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,142,1973,1971,1,101.037170410156,25485.5665951435,3.64703059196472,0.0242520957610357,976404.25,1256266,1,2,"CO",1,"lag","2","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,143,1974,1971,1,101.913597106934,25500.0087919161,2.65985584259033,0.023334761659757,976404.25,1278886,1,3,"CO",1,"lag","3","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,144,1975,1971,1,95.9893112182617,25503.5956526991,3.57621240615845,0.0241774437184178,976404.25,1301299,1,4,"CO",1,"lag","4","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,145,1976,1971,1,97.031867980957,26078.0927523299,3.34033846855164,0.0243154439649733,976404.25,1323449,1,5,"CO",1,"lag","5","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,146,1977,1971,1,96.3035430908203,26696.5987511683,3.06071829795837,0.0233344295965506,976404.25,1356122,1,6,"CO",1,"lag","6","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,147,1978,1971,1,86.3263626098633,28099.0249491296,3.50086212158203,0.0209322128070682,976404.25,1391846,1,7,"CO",1,"lag","7","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,148,1979,1971,1,73.939582824707,28594.5483593178,2.83724188804626,0.0189408808434299,976404.25,1434239,1,8,"CO",1,"lag","8","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,149,1980,1971,1,71.0444717407227,28870.8282187608,3.18656420707703,0.0193501977457238,976404.25,1465097,1,9,"CO",1,"lag","9","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,150,1981,1971,1,86.4133148193359,29654.5930319338,4.33311414718628,0.0193982215252173,976404.25,1498475,1,10,"CO",1,"lag","10","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,151,1982,1971,1,61.912036895752,29834.1089320156,2.88765430450439,0.0171477292450039,976404.25,1542211,1,11,"CO",1,"lag","11","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,152,1983,1971,1,74.2377700805664,30042.2521732749,2.71896409988403,0.0188458549955388,976404.25,1579556,1,12,"CO",1,"lag","12","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,153,1984,1971,1,65.9723052978516,31127.0532336366,3.14394021034241,0.0184959781833648,976404.25,1598780,1,13,"CO",1,"lag","13","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,154,1985,1971,1,76.0556411743164,31417.0483635022,2.86988735198975,0.0171554196579801,976404.25,1616904,1,14,"CO",1,"lag","14","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,155,1986,1971,1,73.9011840820312,31801.136201487,3.04330849647522,0.0181417603734417,976404.25,1631241,1,15,"CO",1,"lag","15","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,156,1987,1971,1,61.4378318786621,31689.5560660359,3.52380585670471,0.0193621835529076,976404.25,1642876,1,16,"CO",1,"lag","16","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,157,1988,1971,1,74.6237869262695,32331.3928821233,3.63622951507568,0.0202205848813908,976404.25,1644265,1,17,"CO",1,"lag","17","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,158,1989,1971,1,51.6486892700195,33388.6611177478,3.08329701423645,0.0206575317426404,976404.25,1652194,1,18,"CO",1,"lag","18","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,159,1990,1971,1,57.9279327392578,33386.8883681857,1.58565735816956,0.0215405161322026,976404.25,1668681,1,19,"CO",1,"lag","19","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,160,1991,1971,1,60.6996459960938,33330.2708524926,3.18390703201294,0.0234744150838397,976404.25,1705914,1,20,"CO",1,"lag","20","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,161,1992,1971,1,70.4951782226562,34259.6748789219,3.33616924285889,0.0240069790465435,976404.25,1756878,1,21,"CO",1,"lag","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,162,1993,1971,1,64.7204132080078,35033.3853822231,3.15279531478882,0.0234625783943946,976404.25,1813480,1,22,"CO",1,"lag","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,163,1994,1971,1,62.8358421325684,35869.6255016185,2.4426794052124,0.0219566019052517,976404.25,1866595,1,23,"CO",1,"lag","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,164,1995,1971,1,59.3991088867188,37046.1304528571,2.59745812416077,0.0196791051583116,976404.25,1914916,1,24,"CO",1,"lag","lead","0"
8,17747.0997494271,1.90331196784973,0.0106110424680179,1971,165,1996,1971,1,53.0667037963867,37986.7310612714,3.0222749710083,0.0176308549786201,976404.25,1959472,1,25,"CO",1,"lag","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,166,1964,1973,0,52.5151023864746,21505.7649802009,1.10458767414093,0.0102271933517448,1407318.375,1407318.32983398,1,-9,"CT",0,"9","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,167,1965,1973,0,61.8986701965332,22294.3652873334,1.44654583930969,0.0101056694897912,1407318.375,1436396.66967773,1,-8,"CT",0,"8","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,168,1966,1973,0,51.4872512817383,23400.1400171633,1.7587867975235,0.00911649807430413,1407318.375,1465474.99830627,1,-7,"CT",0,"7","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,169,1967,1973,0,55.066104888916,24678.0673733411,1.930943608284,0.00953462123129897,1407318.375,1494553.33927917,1,-6,"CT",0,"6","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,170,1968,1973,0,55.2505187988281,24998.8632843997,1.17406332492828,0.0114200828973949,1407318.375,1523631.67205811,1,-5,"CT",0,"5","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,171,1969,1973,0,63.9692916870117,27095.5840015613,2.15477132797241,0.013197356020549,1407318.375,1552710,1,-4,"CT",0,"4","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,172,1970,1973,0,47.7880668640137,27231.7545935633,2.17708611488342,0.0153668790438595,1407318.375,1564512,1,-3,"CT",0,"3","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,173,1971,1973,0,53.132080078125,27272.7580730318,1.49866199493408,0.0186899627866022,1407318.375,1576314,1,-2,"CT",0,"2","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,174,1972,1973,0,47.5593872070312,28467.2864348683,1.72219371795654,0.0203164030765259,1407318.375,1580484,1,-1,"CT",0,"1","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,175,1973,1973,1,54.0896911621094,29138.236132516,2.05858898162842,0.0218277077397595,1407318.375,1581522,1,0,"CT",1,"lag","0","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,176,1974,1973,1,38.0204696655273,28855.4941385467,2.4115149974823,0.0231502845473614,1407318.375,1586262,1,1,"CT",1,"lag","1","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,177,1975,1973,1,53.0480194091797,28548.0486009,2.15062928199768,0.0253514347807249,1407318.375,1592543,1,2,"CT",1,"lag","2","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,178,1976,1973,1,44.1330528259277,29127.3252100739,1.72573149204254,0.0266933396093198,1407318.375,1593375,1,3,"CT",1,"lag","3","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,179,1977,1973,1,35.1981582641602,30141.8774170276,2.6402633190155,0.0276260137440683,1407318.375,1596228,1,4,"CT",1,"lag","4","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,180,1978,1973,1,54.128547668457,31363.5749633298,2.52848267555237,0.0282795424148099,1407318.375,1600518,1,5,"CT",1,"lag","5","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,181,1979,1973,1,37.2640151977539,32134.966151023,2.20351886749268,0.0287825525094091,1407318.375,1604395,1,6,"CT",1,"lag","6","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,182,1980,1973,1,33.9745674133301,32759.1731125323,1.90491163730621,0.0301141368757888,1407318.375,1612742,1,7,"CT",1,"lag","7","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,183,1981,1973,1,39.1088829040527,33424.1009771743,2.31644654273987,0.0303030256268446,1407318.375,1620072,1,8,"CT",1,"lag","8","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,184,1982,1973,1,32.4489364624023,33926.0747075739,2.67119455337524,0.0268289568815666,1407318.375,1625175,1,9,"CT",1,"lag","9","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,185,1983,1973,1,26.6097946166992,34542.78356879,1.70373451709747,0.0268913434108854,1407318.375,1636707,1,10,"CT",1,"lag","10","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,186,1984,1973,1,32.1890068054199,36957.720746001,2.82328581809998,0.026322232980773,1407318.375,1645203,1,11,"CT",1,"lag","11","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,187,1985,1973,1,24.2671661376953,38095.5105350496,1.68201351165771,0.0249395901106968,1407318.375,1655634,1,12,"CT",1,"lag","12","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,188,1986,1973,1,29.3735313415527,40026.2572240589,2.8667197227478,0.0239600071576631,1407318.375,1665348,1,13,"CT",1,"lag","13","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,189,1987,1973,1,30.0687599182129,42018.8630265053,2.52081346511841,0.0228155859945595,1407318.375,1676796,1,14,"CT",1,"lag","14","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,190,1988,1973,1,27.9158477783203,44371.046365828,1.98537933826447,0.0222276291674121,1407318.375,1688158,1,15,"CT",1,"lag","15","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,191,1989,1973,1,31.1985378265381,46010.1791943267,2.56645274162292,0.0232104719940833,1407318.375,1693291,1,16,"CT",1,"lag","16","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,192,1990,1973,1,30.5690021514893,44986.4648156308,2.01682257652283,0.0265811723027413,1407318.375,1696837,1,17,"CT",1,"lag","17","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,193,1991,1973,1,27.5354042053223,43585.1066276529,1.80099499225616,0.0310928913616857,1407318.375,1702975,1,18,"CT",1,"lag","18","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,194,1992,1973,1,26.2540321350098,45777.3642574691,1.98243272304535,0.0328261799403533,1407318.375,1702805,1,19,"CT",1,"lag","19","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,195,1993,1973,1,33.3710823059082,46092.1958344395,2.79978609085083,0.0338102603990346,1407318.375,1707354,1,20,"CT",1,"lag","20","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,196,1994,1973,1,35.6505508422852,46225.5606930003,2.79347467422485,0.0349839530523291,1407318.375,1711125,1,21,"CT",1,"lag","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,197,1995,1973,1,30.8077030181885,47442.0259629691,1.93390011787415,0.0353360155733944,1407318.375,1715233,1,22,"CT",1,"lag","lead","0"
9,21505.7649802009,1.10458767414093,0.0102271933517448,1973,198,1996,1973,1,30.5657272338867,48270.1902447039,2.34758067131042,0.033372778831271,1407318.375,1721785,1,23,"CT",1,"lag","lead","0"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,199,1964,NA,0,56.4896430969238,21479.932229474,2.80484509468079,0.0102672478225354,247502.21875,247502.223632812,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,200,1965,NA,0,61.0929679870605,22764.7910162363,2.27957487106323,0.0106665470199149,247502.21875,253088.776367188,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,201,1966,NA,0,107.96809387207,22850.927870136,5.7425103187561,0.01122352867874,247502.21875,258675.331359863,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,202,1967,NA,0,61.7780456542969,23285.0475118776,3.6609423160553,0.0132444372115348,247502.21875,264261.889282227,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,203,1968,NA,0,82.9295043945312,24039.1474413816,3.82087302207947,0.0158731075094819,247502.21875,269848.442138672,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,204,1969,NA,0,65.4148559570312,25054.2874526483,2.18644261360168,0.017275703281476,247502.21875,275435,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,205,1970,NA,0,43.7816772460938,24994.1065416891,3.94675135612488,0.0211745443049323,247502.21875,282572,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,206,1971,NA,0,55.9857635498047,25523.0131642113,4.63982105255127,0.0266946027450534,247502.21875,289709,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,207,1972,NA,0,47.5216102600098,26803.1357017384,1.41757416725159,0.030776685721018,247502.21875,294246,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,208,1973,NA,0,69.3462295532227,27651.3087102228,3.46790266036987,0.0301917660145142,247502.21875,297272,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,209,1974,NA,0,56.7004814147949,27049.663476405,5.33856725692749,0.0304294243791321,247502.21875,299688,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,210,1975,NA,0,81.0327835083008,26674.8374238541,7.21667766571045,0.0336750963065172,247502.21875,302939,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,211,1976,NA,0,56.3688278198242,27310.9954067246,3.08990621566772,0.0334411163127956,247502.21875,305243,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,212,1977,NA,0,44.2563705444336,27531.1907803354,2.67730093002319,0.0348340926137591,247502.21875,307089,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,213,1978,NA,0,72.6356201171875,28131.3152558972,3.21292757987976,0.0353055009918548,247502.21875,309017,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,214,1979,NA,0,33.0978240966797,28164.1561881363,5.61889553070068,0.0365394652590572,247502.21875,309745,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,215,1980,NA,0,65.1826629638672,28655.9878801554,4.09450054168701,0.0382851660909539,247502.21875,308024,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,216,1981,NA,0,40.5704917907715,28758.2447416131,5.31515979766846,0.0373510694265748,247502.21875,308561,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,217,1982,NA,0,82.2077255249023,29073.291174751,1.46882629394531,0.0320907267297484,247502.21875,310074,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,218,1983,NA,0,34.9253425598145,29538.2978300576,2.75014877319336,0.0298120439199257,247502.21875,313176,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,219,1984,NA,0,49.1743431091309,30946.0942274788,3.60192656517029,0.0299898996927735,247502.21875,316162,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,220,1985,NA,0,20.7282161712646,32259.2303126404,2.5601749420166,0.0274205028496763,247502.21875,319393,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,221,1986,NA,0,43.3726959228516,33218.2955708682,3.85438823699951,0.0250981923149726,247502.21875,324024,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,222,1987,NA,0,69.497688293457,34194.5676342934,2.8553774356842,0.0235804313995224,247502.21875,328574,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,223,1988,NA,0,59.8584518432617,35475.5774814923,4.73973989486694,0.0224546102348531,247502.21875,333996,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,224,1989,NA,0,36.4071311950684,37244.2926842654,4.38940858840942,0.0223889103431469,247502.21875,339223,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,225,1990,NA,0,44.6987152099609,36631.2273980466,3.81533312797546,0.0245129168732728,247502.21875,344859,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,226,1991,NA,0,56.2404632568359,36653.7646715941,3.61590981483459,0.0277773037542662,247502.21875,351600,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,227,1992,NA,0,63.787223815918,36733.4770380391,3.80400633811951,0.0305150593617781,247502.21875,357441,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,228,1993,NA,0,47.3609161376953,36635.3406662901,2.41591596603394,0.0315555133564694,247502.21875,363357,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,229,1994,NA,0,32.9176139831543,36718.4475309165,2.13021945953369,0.03088102526007,247502.21875,368843,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,230,1995,NA,0,39.7461853027344,37336.3597993763,4.44228458404541,0.0280784763224886,247502.21875,375145,0,-999,"DE",0,"lag","lead","1"
10,21479.932229474,2.80484509468079,0.0102672478225354,9999,231,1996,NA,0,35.1696472167969,38305.8126086179,4.51897525787354,0.0272036426316991,247502.21875,381153,0,-999,"DE",0,"lag","lead","1"
11,24560.4877536649,7.10439586639404,0.00993019775244952,1977,232,1964,1977,0,45.4229431152344,24560.4877536649,7.10439586639404,0.00993019775244952,406369.875,406369.886474609,1,-13,"DC",0,"13","lead","0"
11,24560.4877536649,7.10439586639404,0.00993019775244952,1977,233,1965,1977,0,34.1257934570312,26076.8424318909,7.45564556121826,0.0110217033247322,406369.875,406516.113525391,1,-12,"DC",0,"12","lead","0"
11,24560.4877536649,7.10439586639404,0.00993019775244952,1977,234,1966,1977,0,33.764232635498,26596.6781313222,7.70013427734375,0.0116976656332042,406369.875,406662.333251953,1,-11,"DC",0,"11","lead","0"
